ID_Atendimento;Data_Atendimento;Tipo_Atendimento;Status;Meio_Contato;Tempo_Resolucao_minutos;Avaliacao
373;2023-04-07 13:59:21;Suporte Técnico;Resolvido;Chat Online;71;1
374;2024-07-23 04:59:50;Informação;Resolvido;Chat Online;116;1
375;2023-04-04 21:16:26;Cancelamento;Resolvido;Telefone;78;4
376;2023-02-06 16:39:10;Cancelamento;Encaminhado;Telefone;39;4
377;2023-02-13 16:42:53;Suporte Técnico;Resolvido;E-mail;112;0
378;2023-11-17 02:23:13;Cancelamento;Encaminhado;Chat Online;20;2
379;2023-09-11 06:22:56;Cancelamento;Sem Solução;Chat Online;82;1
380;2024-05-28 17:16:37;Reclamação;Sem Solução;E-mail;68;5
381;2023-12-15 10:50:52;Reclamação;Resolvido;E-mail;6;4
382;2024-11-30 14:36:18;Vendas;Sem Solução;E-mail;88;2
383;2023-04-14 07:41:26;Reclamação;Sem Solução;WhatsApp;43;2
384;2024-06-18 22:21:26;Informação;Resolvido;Chat Online;19;4
385;2023-06-24 14:38:10;Reclamação;Sem Solução;WhatsApp;35;3
386;2023-06-24 03:23:29;Cancelamento;Resolvido;WhatsApp;117;4
387;2024-10-06 08:33:30;Suporte Técnico;Pendente;WhatsApp;82;5
388;2023-05-05 08:45:45;Suporte Técnico;Encaminhado;WhatsApp;14;3
389;2023-07-25 04:10:48;Informação;Sem Solução;Telefone;114;0
390;2023-05-27 22:51:38;Suporte Técnico;Resolvido;WhatsApp;;0
391;2023-08-15 13:15:01;Cancelamento;Pendente;Telefone;16;5
392;2024-01-16 16:58:37;Suporte Técnico;Encaminhado;WhatsApp;106;0
393;2024-01-07 07:57:26;Cancelamento;Pendente;Telefone;106;3
394;2024-02-15 05:18:03;Vendas;Pendente;Telefone;;3
395;2024-04-20 13:35:24;Cancelamento;Pendente;E-mail;44;4
396;2023-08-08 14:26:58;Informação;Pendente;E-mail;75;1
397;2023-08-04 23:47:33;Cancelamento;Resolvido;Telefone;108;0
398;2023-07-31 10:02:28;Informação;Pendente;Chat Online;68;4
399;2023-04-19 04:49:37;Suporte Técnico;Resolvido;WhatsApp;46;2
400;2024-05-25 10:47:57;Suporte Técnico;Pendente;E-mail;;2
401;2023-08-16 01:05:49;Informação;Encaminhado;Chat Online;88;0
402;2024-11-12 00:45:55;Vendas;Sem Solução;Telefone;61;0
403;2023-08-12 09:00:09;Vendas;Resolvido;Chat Online;74;3
404;2024-01-12 12:42:43;Reclamação;Sem Solução;Chat Online;;4
405;2023-01-05 09:34:26;Vendas;Encaminhado;WhatsApp;;1
406;2023-06-06 10:50:54;Informação;Sem Solução;WhatsApp;114;1
407;2023-12-22 23:31:57;Informação;Pendente;Telefone;25;4
408;2023-04-03 10:26:41;Suporte Técnico;Pendente;Chat Online;102;4
409;2023-12-22 18:15:54;Cancelamento;Resolvido;WhatsApp;87;0
410;2024-06-24 01:27:50;Informação;Pendente;Chat Online;114;4
411;2023-01-26 19:16:29;Informação;Resolvido;Telefone;79;1
412;2023-05-09 17:16:09;Informação;Pendente;Chat Online;49;2
413;2023-05-18 09:48:55;Reclamação;Encaminhado;WhatsApp;92;3
414;2024-02-21 15:50:47;Suporte Técnico;Encaminhado;WhatsApp;99;4
415;2023-09-10 21:07:46;Reclamação;Sem Solução;Chat Online;18;1
416;2023-12-08 03:27:09;Suporte Técnico;Sem Solução;Chat Online;69;5
417;2023-12-02 12:01:16;Informação;Resolvido;Telefone;64;0
418;2024-02-26 16:42:06;Reclamação;Encaminhado;E-mail;19;0
419;2024-01-20 06:29:55;Vendas;Sem Solução;Chat Online;;0
420;2024-10-25 14:00:21;Reclamação;Sem Solução;WhatsApp;97;0
421;2023-07-31 12:06:49;Informação;Encaminhado;Chat Online;77;2
422;2024-05-26 17:15:58;Reclamação;Sem Solução;WhatsApp;62;3
423;2024-01-06 01:16:58;Suporte Técnico;Resolvido;Chat Online;47;4
424;2023-08-23 15:11:26;Reclamação;Resolvido;E-mail;37;2
425;2024-03-12 12:30:59;Vendas;Pendente;Chat Online;67;4
426;2024-07-15 11:29:17;Cancelamento;Resolvido;WhatsApp;110;1
427;2024-11-20 03:19:25;Vendas;Sem Solução;Telefone;82;1
428;2024-06-07 17:58:59;Suporte Técnico;Pendente;WhatsApp;36;0
429;2023-03-13 10:22:28;Reclamação;Pendente;E-mail;45;5
430;2023-08-18 21:26:50;Informação;Resolvido;WhatsApp;97;0
431;2024-08-15 00:04:58;Suporte Técnico;Sem Solução;Telefone;22;2
432;2023-03-20 05:27:04;Suporte Técnico;Sem Solução;Chat Online;99;2
433;2024-09-06 07:52:09;Cancelamento;Sem Solução;WhatsApp;24;5
434;2023-03-20 18:28:17;Suporte Técnico;Resolvido;Chat Online;54;2
435;2024-10-10 02:24:38;Vendas;Sem Solução;Chat Online;107;3
436;2024-07-17 23:56:32;Informação;Sem Solução;WhatsApp;120;3
437;2023-02-11 17:02:38;Informação;Sem Solução;Telefone;37;4
438;2024-01-14 10:10:41;Cancelamento;Pendente;WhatsApp;85;0
439;2023-09-09 07:07:31;Informação;Encaminhado;Telefone;104;0
440;2024-11-20 01:38:09;Vendas;Sem Solução;Chat Online;65;2
441;2024-01-29 11:01:51;Informação;Pendente;Telefone;92;4
442;2024-05-28 00:07:10;Suporte Técnico;Encaminhado;E-mail;43;1
443;2023-05-15 07:35:06;Informação;Sem Solução;Chat Online;20;0
444;2023-08-31 12:48:36;Cancelamento;Pendente;E-mail;82;3
445;2024-11-13 06:44:23;Reclamação;Resolvido;WhatsApp;44;0
446;2023-03-22 05:32:38;Reclamação;Pendente;WhatsApp;60;3
447;2023-03-06 02:48:42;Cancelamento;Resolvido;WhatsApp;118;2
448;2023-11-14 06:01:00;Vendas;Encaminhado;WhatsApp;82;0
449;2023-05-08 11:05:31;Suporte Técnico;Pendente;Telefone;;5
450;2024-09-14 14:53:55;Reclamação;Encaminhado;Telefone;77;2
451;2023-04-17 02:14:56;Vendas;Sem Solução;E-mail;92;4
452;2024-01-24 12:09:37;Informação;Sem Solução;Telefone;24;5
453;2024-11-01 16:26:42;Informação;Resolvido;Chat Online;;3
454;2023-06-05 00:13:53;Vendas;Encaminhado;E-mail;34;0
455;2023-11-03 04:12:34;Informação;Pendente;WhatsApp;51;5
456;2024-07-19 05:56:06;Suporte Técnico;Encaminhado;Chat Online;69;2
457;2024-03-23 07:52:18;Vendas;Pendente;WhatsApp;;0
458;2024-11-08 00:04:22;Reclamação;Sem Solução;WhatsApp;110;3
459;2023-10-27 20:40:15;Reclamação;Encaminhado;WhatsApp;29;1
460;2023-07-31 12:18:42;Vendas;Pendente;E-mail;103;0
461;2023-08-20 02:32:31;Reclamação;Pendente;WhatsApp;105;5
462;2023-06-22 05:49:55;Suporte Técnico;Encaminhado;Chat Online;2;0
463;2023-12-14 20:37:40;Cancelamento;Pendente;Telefone;35;3
464;2023-11-09 20:38:34;Reclamação;Sem Solução;Telefone;104;1
465;2024-07-18 22:08:32;Informação;Sem Solução;E-mail;84;1
466;2023-11-22 11:48:26;Reclamação;Sem Solução;Chat Online;57;5
467;2023-12-18 16:27:27;Reclamação;Pendente;Telefone;24;5
468;2023-12-10 04:17:07;Reclamação;Sem Solução;Telefone;32;0
469;2024-09-03 13:54:10;Vendas;Sem Solução;Chat Online;88;5
470;2023-04-17 06:02:54;Informação;Sem Solução;Telefone;;5
471;2024-11-07 18:32:24;Reclamação;Sem Solução;Telefone;103;3
472;2024-02-18 09:35:10;Cancelamento;Encaminhado;Chat Online;;0
473;2023-10-22 18:29:07;Suporte Técnico;Encaminhado;WhatsApp;44;1
474;2023-07-08 10:34:23;Reclamação;Sem Solução;WhatsApp;27;0
475;2024-08-18 01:09:11;Informação;Pendente;Telefone;109;5
476;2024-04-03 16:34:06;Reclamação;Resolvido;E-mail;4;1
477;2024-07-17 13:21:00;Suporte Técnico;Encaminhado;Telefone;88;0
478;2023-04-24 00:30:11;Cancelamento;Sem Solução;E-mail;90;4
479;2023-11-23 20:50:16;Vendas;Pendente;Telefone;84;2
480;2023-04-12 00:43:42;Cancelamento;Sem Solução;E-mail;63;0
481;2023-11-27 15:53:51;Informação;Encaminhado;WhatsApp;102;5
482;2024-11-18 12:05:38;Reclamação;Resolvido;WhatsApp;15;3
483;2024-03-26 02:35:25;Informação;Sem Solução;E-mail;10;3
484;2023-09-11 18:35:32;Informação;Sem Solução;WhatsApp;93;5
485;2024-05-14 00:43:38;Vendas;Sem Solução;Chat Online;17;5
486;2023-07-07 13:10:29;Vendas;Resolvido;Chat Online;;2
487;2024-06-05 12:13:26;Suporte Técnico;Encaminhado;WhatsApp;;3
488;2023-08-15 09:17:42;Vendas;Sem Solução;WhatsApp;53;3
489;2023-02-06 21:56:08;Cancelamento;Encaminhado;Telefone;38;5
490;2024-04-16 14:51:55;Reclamação;Resolvido;Telefone;36;3
491;2023-11-28 23:41:08;Cancelamento;Encaminhado;E-mail;105;0
492;2023-08-30 10:31:46;Informação;Encaminhado;WhatsApp;21;1
493;2023-04-24 00:56:23;Cancelamento;Resolvido;Chat Online;42;0
494;2023-12-12 21:35:33;Cancelamento;Pendente;E-mail;109;4
495;2024-09-23 10:47:30;Vendas;Resolvido;Telefone;91;3
496;2024-07-11 18:54:55;Cancelamento;Resolvido;WhatsApp;73;3
497;2024-11-05 10:12:50;Cancelamento;Pendente;E-mail;115;1
498;2023-08-16 10:36:02;Reclamação;Resolvido;Chat Online;26;3
499;2023-11-06 11:57:04;Suporte Técnico;Sem Solução;Telefone;13;4
500;2024-06-29 12:47:17;Informação;Pendente;Chat Online;79;3
501;2024-05-08 04:08:35;Suporte Técnico;Encaminhado;E-mail;44;0
502;2023-04-25 18:13:32;Cancelamento;Sem Solução;E-mail;118;5
503;2024-04-28 10:40:26;Cancelamento;Pendente;E-mail;78;3
504;2024-07-01 13:57:08;Reclamação;Sem Solução;E-mail;21;1
505;2023-04-13 03:08:58;Informação;Encaminhado;E-mail;34;2
506;2024-09-12 18:14:25;Cancelamento;Resolvido;Telefone;6;1
507;2024-11-08 10:02:17;Reclamação;Resolvido;Telefone;;2
508;2024-01-07 22:48:52;Vendas;Sem Solução;Chat Online;69;0
509;2024-07-23 09:30:57;Reclamação;Pendente;Chat Online;116;2
510;2024-09-15 01:15:38;Suporte Técnico;Pendente;Chat Online;111;1
511;2024-10-11 04:27:03;Cancelamento;Sem Solução;Chat Online;118;1
512;2023-05-24 05:20:57;Vendas;Sem Solução;Chat Online;51;2
513;2024-06-12 16:49:31;Reclamação;Pendente;WhatsApp;79;2
514;2023-07-08 00:22:33;Cancelamento;Pendente;Chat Online;50;0
515;2024-10-10 08:16:17;Suporte Técnico;Encaminhado;Telefone;;1
516;2023-12-29 01:24:01;Reclamação;Pendente;WhatsApp;93;1
517;2024-09-19 22:07:34;Informação;Sem Solução;E-mail;118;2
518;2024-06-01 15:22:17;Vendas;Pendente;Chat Online;52;3
519;2023-07-29 18:04:59;Vendas;Resolvido;Telefone;66;1
520;2024-09-05 12:37:25;Vendas;Sem Solução;WhatsApp;103;3
521;2023-12-09 18:13:40;Suporte Técnico;Encaminhado;Chat Online;45;5
522;2023-04-30 22:32:51;Vendas;Sem Solução;WhatsApp;;5
523;2024-08-07 01:38:32;Vendas;Resolvido;Telefone;110;0
524;2023-04-06 00:56:14;Vendas;Sem Solução;WhatsApp;103;0
525;2023-07-12 06:43:22;Informação;Encaminhado;Telefone;;0
526;2024-05-02 21:38:27;Suporte Técnico;Sem Solução;E-mail;30;4
527;2023-11-08 05:57:21;Vendas;Encaminhado;E-mail;21;0
528;2023-06-17 23:13:17;Vendas;Resolvido;Telefone;18;3
529;2024-11-30 07:04:46;Cancelamento;Pendente;Telefone;33;0
530;2023-04-05 20:30:21;Reclamação;Pendente;Chat Online;86;0
531;2023-01-12 15:55:35;Vendas;Pendente;WhatsApp;116;0
532;2023-07-14 08:43:00;Reclamação;Resolvido;E-mail;3;0
533;2024-04-04 09:07:34;Suporte Técnico;Encaminhado;E-mail;100;5
534;2024-03-14 23:25:31;Suporte Técnico;Sem Solução;WhatsApp;29;5
535;2024-10-10 08:51:45;Reclamação;Pendente;WhatsApp;21;1
536;2023-08-04 08:04:28;Informação;Pendente;Telefone;;1
537;2024-06-19 11:14:05;Reclamação;Sem Solução;WhatsApp;113;1
538;2024-01-14 08:50:46;Reclamação;Resolvido;WhatsApp;1;5
539;2023-12-12 23:38:17;Vendas;Pendente;WhatsApp;20;1
540;2023-03-22 00:31:22;Reclamação;Pendente;Chat Online;65;4
541;2023-07-14 20:46:03;Cancelamento;Sem Solução;Chat Online;;0
542;2023-01-24 04:45:14;Suporte Técnico;Resolvido;WhatsApp;38;5
543;2024-07-26 13:03:02;Informação;Pendente;Telefone;14;4
544;2023-09-14 10:49:47;Cancelamento;Resolvido;Telefone;3;0
545;2024-11-28 03:43:53;Informação;Sem Solução;Chat Online;118;2
546;2023-12-07 23:48:37;Reclamação;Sem Solução;WhatsApp;24;4
547;2023-11-30 23:03:42;Vendas;Pendente;E-mail;74;5
548;2023-01-15 08:01:07;Vendas;Encaminhado;Telefone;99;0
549;2024-01-05 08:06:53;Informação;Resolvido;WhatsApp;82;4
550;2024-11-06 20:10:35;Vendas;Resolvido;Telefone;83;4
551;2024-02-06 12:13:03;Suporte Técnico;Resolvido;Chat Online;29;5
552;2023-03-10 15:39:42;Reclamação;Encaminhado;WhatsApp;108;0
553;2024-04-14 10:15:41;Cancelamento;Resolvido;WhatsApp;;5
554;2024-02-05 10:04:15;Vendas;Encaminhado;Telefone;17;4
555;2024-02-26 13:44:45;Informação;Sem Solução;Chat Online;2;1
556;2023-09-19 20:37:12;Cancelamento;Sem Solução;WhatsApp;11;2
557;2024-01-28 15:28:15;Reclamação;Sem Solução;WhatsApp;90;0
558;2024-07-05 13:33:54;Cancelamento;Resolvido;WhatsApp;;4
559;2023-08-16 03:10:12;Cancelamento;Pendente;E-mail;82;2
560;2023-08-17 20:02:33;Vendas;Pendente;WhatsApp;120;4
561;2024-04-18 01:55:50;Suporte Técnico;Pendente;E-mail;21;2
562;2024-11-04 14:07:05;Suporte Técnico;Pendente;WhatsApp;11;3
563;2024-06-22 00:06:41;Suporte Técnico;Pendente;Chat Online;109;3
564;2024-04-17 13:58:26;Vendas;Pendente;Chat Online;93;2
565;2024-10-05 23:57:46;Vendas;Resolvido;Chat Online;94;2
566;2023-12-26 06:38:57;Reclamação;Pendente;E-mail;114;5
567;2024-07-24 06:44:13;Informação;Resolvido;E-mail;;2
568;2024-10-14 22:06:02;Reclamação;Encaminhado;Telefone;52;1
569;2024-05-12 08:10:24;Vendas;Encaminhado;Telefone;88;4
570;2023-04-24 06:45:23;Reclamação;Encaminhado;WhatsApp;21;0
571;2024-02-19 07:16:01;Vendas;Pendente;WhatsApp;25;3
572;2024-05-24 13:26:40;Vendas;Pendente;E-mail;34;3
573;2023-10-18 06:38:34;Vendas;Encaminhado;Telefone;14;4
574;2024-08-01 12:10:45;Cancelamento;Resolvido;Chat Online;36;2
575;2024-01-13 09:48:40;Informação;Resolvido;WhatsApp;82;1
576;2024-02-07 04:41:55;Reclamação;Resolvido;WhatsApp;55;3
577;2023-12-18 21:46:14;Suporte Técnico;Resolvido;E-mail;5;0
578;2024-01-21 22:19:02;Cancelamento;Resolvido;WhatsApp;16;3
579;2023-05-19 13:48:30;Reclamação;Pendente;E-mail;85;1
580;2024-05-20 23:33:33;Suporte Técnico;Pendente;WhatsApp;52;4
581;2023-09-23 00:13:55;Cancelamento;Resolvido;WhatsApp;108;0
582;2024-03-29 14:38:25;Reclamação;Encaminhado;Chat Online;;5
583;2023-11-22 13:39:55;Cancelamento;Pendente;Telefone;39;1
584;2023-12-12 09:22:37;Suporte Técnico;Resolvido;WhatsApp;100;4
585;2024-09-26 04:42:02;Cancelamento;Pendente;Chat Online;95;3
586;2023-08-26 06:19:16;Cancelamento;Sem Solução;Telefone;45;3
587;2024-02-22 02:37:13;Reclamação;Resolvido;Chat Online;72;0
588;2023-05-05 09:45:01;Vendas;Sem Solução;Chat Online;;2
589;2023-08-09 10:26:45;Vendas;Pendente;Telefone;12;2
590;2024-09-09 20:07:10;Suporte Técnico;Pendente;E-mail;94;0
591;2023-01-24 09:34:48;Informação;Encaminhado;E-mail;;3
592;2023-02-28 05:54:19;Reclamação;Resolvido;Chat Online;71;1
593;2024-07-15 05:39:19;Vendas;Resolvido;WhatsApp;61;0
594;2023-01-20 13:22:14;Vendas;Resolvido;Chat Online;32;3
595;2023-02-24 16:10:43;Cancelamento;Pendente;WhatsApp;;0
596;2024-06-16 03:15:25;Reclamação;Sem Solução;E-mail;60;5
597;2024-03-25 12:53:17;Informação;Encaminhado;Telefone;94;1
598;2023-01-30 19:54:24;Informação;Sem Solução;Chat Online;81;1
599;2024-01-19 17:52:13;Suporte Técnico;Pendente;Telefone;14;3
600;2024-05-16 20:28:36;Vendas;Encaminhado;Chat Online;14;1
601;2024-05-07 04:29:29;Suporte Técnico;Pendente;E-mail;82;5
602;2023-09-20 04:44:19;Reclamação;Pendente;Chat Online;76;3
603;2023-02-19 06:49:55;Suporte Técnico;Encaminhado;Telefone;59;3
604;2024-11-01 07:55:52;Vendas;Sem Solução;Chat Online;102;0
605;2023-11-09 19:06:56;Suporte Técnico;Pendente;Telefone;4;1
606;2023-08-11 21:28:07;Vendas;Sem Solução;Telefone;116;3
607;2024-09-07 12:39:56;Cancelamento;Resolvido;E-mail;80;5
608;2023-12-31 15:06:19;Reclamação;Resolvido;WhatsApp;39;4
609;2023-03-18 06:00:18;Suporte Técnico;Pendente;WhatsApp;85;1
610;2024-09-18 23:53:35;Vendas;Encaminhado;WhatsApp;94;2
611;2023-05-30 22:57:31;Suporte Técnico;Sem Solução;Chat Online;40;5
612;2023-07-16 15:28:56;Informação;Pendente;E-mail;76;0
613;2023-09-20 08:52:21;Reclamação;Resolvido;Chat Online;102;4
614;2023-01-26 12:07:10;Vendas;Sem Solução;Chat Online;3;5
615;2024-03-10 13:56:15;Informação;Sem Solução;E-mail;57;5
616;2024-02-12 03:40:26;Vendas;Resolvido;Chat Online;64;1
617;2024-08-15 18:57:03;Informação;Sem Solução;Telefone;53;5
618;2024-03-11 01:32:43;Reclamação;Encaminhado;Telefone;80;2
619;2023-12-20 21:09:28;Vendas;Sem Solução;E-mail;102;5
620;2023-01-26 00:11:11;Informação;Encaminhado;E-mail;110;0
621;2024-10-19 19:03:40;Vendas;Sem Solução;WhatsApp;19;3
622;2023-10-01 08:14:46;Informação;Pendente;E-mail;74;2
623;2023-10-15 20:10:09;Reclamação;Resolvido;Chat Online;84;5
624;2024-04-09 06:33:19;Informação;Resolvido;E-mail;58;0
625;2024-10-14 04:29:30;Vendas;Encaminhado;WhatsApp;9;3
626;2023-09-20 19:04:03;Suporte Técnico;Resolvido;Telefone;67;3
627;2023-11-10 08:20:53;Vendas;Pendente;Chat Online;77;3
628;2023-12-20 02:39:14;Informação;Pendente;WhatsApp;99;3
629;2024-10-16 09:16:40;Informação;Pendente;Chat Online;76;0
630;2024-05-18 03:31:48;Reclamação;Sem Solução;Chat Online;106;0
631;2023-05-05 01:00:24;Informação;Sem Solução;E-mail;38;0
632;2023-08-06 22:29:00;Informação;Sem Solução;Chat Online;59;1
633;2023-05-04 11:10:16;Vendas;Sem Solução;E-mail;95;0
634;2024-10-09 01:44:34;Cancelamento;Resolvido;E-mail;104;1
635;2024-06-13 17:31:13;Cancelamento;Encaminhado;E-mail;80;0
636;2024-02-26 15:48:03;Cancelamento;Sem Solução;WhatsApp;108;2
637;2024-03-08 17:26:00;Vendas;Resolvido;Chat Online;64;4
638;2024-03-17 11:05:06;Cancelamento;Pendente;Chat Online;;5
639;2024-01-22 04:20:12;Informação;Pendente;E-mail;17;3
640;2023-06-02 04:54:23;Suporte Técnico;Encaminhado;WhatsApp;77;5
641;2024-11-14 07:59:15;Suporte Técnico;Sem Solução;Chat Online;30;5
642;2024-05-12 23:53:17;Reclamação;Sem Solução;WhatsApp;38;2
643;2024-10-22 04:44:04;Suporte Técnico;Sem Solução;Telefone;98;4
644;2024-01-28 19:11:58;Cancelamento;Pendente;Chat Online;58;4
645;2023-12-17 23:13:30;Suporte Técnico;Encaminhado;WhatsApp;60;1
646;2023-02-10 22:16:39;Cancelamento;Sem Solução;Chat Online;31;3
647;2023-12-18 11:23:21;Cancelamento;Encaminhado;Telefone;45;1
648;2024-03-30 00:04:59;Cancelamento;Resolvido;E-mail;50;4
649;2023-04-07 11:53:19;Informação;Resolvido;Chat Online;22;4
650;2023-02-28 14:30:50;Suporte Técnico;Encaminhado;WhatsApp;60;5
651;2023-10-10 00:03:10;Cancelamento;Sem Solução;Telefone;7;5
652;2024-11-05 08:08:52;Informação;Sem Solução;Chat Online;7;1
653;2023-08-20 18:02:59;Reclamação;Resolvido;Telefone;53;4
654;2023-08-06 14:21:22;Vendas;Resolvido;Chat Online;71;0
655;2023-05-31 18:47:16;Cancelamento;Encaminhado;Chat Online;77;1
656;2024-08-11 15:54:18;Reclamação;Sem Solução;E-mail;32;1
657;2024-05-08 23:28:55;Suporte Técnico;Encaminhado;E-mail;;5
658;2024-07-22 04:48:04;Reclamação;Pendente;E-mail;65;0
659;2023-04-29 17:36:32;Vendas;Sem Solução;E-mail;82;3
660;2023-12-14 09:03:33;Suporte Técnico;Pendente;Chat Online;79;3
661;2024-07-16 10:31:07;Informação;Resolvido;E-mail;;2
662;2023-12-04 09:07:36;Cancelamento;Resolvido;Telefone;44;1
663;2024-10-16 05:50:13;Reclamação;Sem Solução;WhatsApp;84;3
664;2023-05-04 07:57:38;Cancelamento;Encaminhado;Telefone;62;4
665;2023-04-07 20:00:30;Vendas;Encaminhado;WhatsApp;5;3
666;2023-11-21 14:41:23;Suporte Técnico;Encaminhado;E-mail;54;5
667;2024-09-15 02:16:09;Vendas;Pendente;WhatsApp;21;3
668;2023-10-18 15:53:30;Cancelamento;Resolvido;Chat Online;115;0
669;2024-09-10 09:08:45;Reclamação;Resolvido;Chat Online;49;2
670;2024-05-27 22:45:31;Cancelamento;Resolvido;Telefone;98;1
671;2024-02-03 12:51:02;Reclamação;Sem Solução;E-mail;85;0
672;2024-09-02 21:34:24;Cancelamento;Resolvido;Telefone;24;1
673;2023-08-11 05:21:52;Cancelamento;Sem Solução;Telefone;58;0
674;2023-12-05 11:17:37;Suporte Técnico;Sem Solução;Chat Online;91;0
675;2023-09-18 00:04:52;Suporte Técnico;Pendente;Chat Online;61;2
676;2023-08-16 20:01:12;Informação;Sem Solução;Telefone;;5
677;2024-07-10 09:57:56;Vendas;Pendente;Telefone;56;2
678;2023-09-04 22:16:06;Informação;Resolvido;E-mail;89;5
679;2024-09-23 15:19:37;Informação;Pendente;Telefone;26;2
680;2024-02-03 06:11:53;Suporte Técnico;Resolvido;E-mail;77;5
681;2024-01-04 05:01:58;Informação;Encaminhado;Telefone;111;0
682;2024-09-01 11:19:51;Suporte Técnico;Pendente;Telefone;75;5
683;2023-06-30 23:15:03;Suporte Técnico;Sem Solução;Telefone;78;3
684;2024-02-29 15:50:55;Suporte Técnico;Sem Solução;E-mail;111;2
685;2023-05-19 22:23:25;Vendas;Pendente;E-mail;77;3
686;2024-08-30 16:45:31;Suporte Técnico;Encaminhado;WhatsApp;118;3
687;2023-10-06 15:06:54;Informação;Pendente;WhatsApp;48;5
688;2024-08-06 06:05:22;Informação;Sem Solução;WhatsApp;;4
689;2023-08-02 05:22:15;Informação;Pendente;Chat Online;112;5
690;2023-03-07 06:25:43;Cancelamento;Sem Solução;E-mail;28;4
691;2024-01-04 21:17:20;Reclamação;Encaminhado;Telefone;31;0
692;2023-01-02 02:13:08;Cancelamento;Sem Solução;WhatsApp;112;0
693;2024-09-10 15:20:54;Informação;Sem Solução;WhatsApp;24;5
694;2024-08-25 22:34:52;Vendas;Encaminhado;Telefone;98;5
695;2023-05-05 01:00:25;Informação;Encaminhado;Chat Online;12;2
696;2024-07-27 22:33:37;Suporte Técnico;Pendente;E-mail;35;1
697;2023-11-25 13:45:48;Informação;Encaminhado;Telefone;120;1
698;2024-08-03 14:49:50;Vendas;Sem Solução;E-mail;69;1
699;2024-08-04 15:00:06;Suporte Técnico;Pendente;Telefone;;5
700;2023-06-10 09:03:36;Informação;Encaminhado;WhatsApp;58;2
701;2024-08-07 00:03:50;Suporte Técnico;Pendente;Chat Online;;2
702;2023-06-11 05:16:38;Informação;Sem Solução;WhatsApp;81;3
703;2023-10-24 10:45:17;Suporte Técnico;Pendente;WhatsApp;;3
704;2024-03-02 05:50:27;Vendas;Resolvido;Chat Online;96;2
705;2024-09-01 17:29:58;Suporte Técnico;Sem Solução;Chat Online;21;1
706;2024-05-16 13:37:07;Suporte Técnico;Encaminhado;E-mail;119;4
707;2024-07-01 07:21:23;Vendas;Sem Solução;Telefone;71;5
708;2024-11-19 14:01:29;Suporte Técnico;Sem Solução;Chat Online;66;2
709;2023-03-26 05:24:21;Suporte Técnico;Resolvido;Telefone;119;2
710;2023-03-08 18:41:44;Suporte Técnico;Encaminhado;E-mail;86;4
711;2024-06-16 16:53:05;Informação;Encaminhado;Chat Online;117;1
712;2023-08-01 03:59:26;Cancelamento;Pendente;WhatsApp;8;4
713;2024-08-07 01:45:58;Suporte Técnico;Sem Solução;E-mail;108;3
714;2023-06-07 11:24:12;Informação;Pendente;E-mail;24;5
715;2024-03-02 10:11:35;Cancelamento;Sem Solução;E-mail;3;0
716;2024-05-18 02:02:05;Cancelamento;Pendente;WhatsApp;50;4
717;2024-01-10 00:00:07;Suporte Técnico;Resolvido;Telefone;23;1
718;2024-04-10 18:32:02;Reclamação;Pendente;Chat Online;16;0
719;2024-07-27 19:24:09;Cancelamento;Pendente;Telefone;108;3
720;2023-04-10 06:27:43;Reclamação;Sem Solução;Telefone;90;4
721;2024-07-31 10:07:43;Vendas;Sem Solução;WhatsApp;;5
722;2024-07-10 15:45:17;Cancelamento;Sem Solução;WhatsApp;118;1
723;2023-02-24 04:30:09;Cancelamento;Sem Solução;E-mail;80;4
